Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/explore/posts?poster_id=IG-30564742,1,1,0:00:29,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3058835&start=2015-03-16 17:00:00&end=2015-03-17 17:00:00,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?poster_id=IG-3066610&start=2015-03-05 13:00:00&end=2015-03-06 13:00:00,1,1,0:00:16,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3077861,1,1,0:02:07,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-30864343,1,1,0:01:06,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-309077655&start=2015-03-19 13:00:00&end=2015-03-20 13:00:00,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-309192927,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-311731863&start=2015-03-01 13:00:00&end=2015-03-02 13:00:00,1,1,0:00:32,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-313098196&start=2015-02-24 13:00:00&end=2015-02-25 13:00:00,1,1,0:00:06,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-313240718&start=2015-03-02 13:00:00&end=2015-03-03 13:00:00,1,1,0:00:00,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-315332002,1,1,0:00:24,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-315552495&start=2015-02-24 13:00:00&end=2015-02-25 13:00:00,1,1,0:00:00,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-31599754,1,1,0:00:24,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-31746358,1,1,0:00:07,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-31869310,1,1,0:00:19,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-319806862,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-321162365&start=2015-03-07 13:00:00&end=2015-03-08 13:00:00,1,1,0:00:15,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-322821528&start=2015-03-04 13:00:00&end=2015-03-05 13:00:00,1,1,0:00:12,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-324522677,1,1,0:00:00,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3246947,1,1,0:00:05,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-326491818,1,1,0:00:13,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-326715567,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-329373910,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3310514,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-332817636&start=2015-03-11 13:00:00&end=2015-03-12 13:00:00,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?poster_id=IG-3331386,1,1,0:00:39,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-333440278,1,1,0:00:18,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-334983655,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-334983655&start=2015-02-23 13:00:00&end=2015-02-24 13:00:00,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?poster_id=IG-337579180&start=2015-03-12 16:00:00&end=2015-03-13 16:00:00,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-340861096&start=2015-03-06 13:00:00&end=2015-03-07 13:00:00,1,1,0:00:19,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-34346541,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-34541460,1,1,0:01:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-34645110,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3475530,1,1,0:00:04,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-34834068,1,1,0:00:17,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-348527303,1,1,0:01:17,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-351132340,1,1,0:00:21,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-35221808&start=2015-03-13 17:00:00&end=2015-03-14 17:00:00,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?poster_id=IG-35293440&start=2015-03-03 13:00:00&end=2015-03-04 13:00:00,1,1,0:00:05,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-354212827&start=2015-03-15 16:00:00&end=2015-03-16 16:00:00,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-354687479&start=2015-03-03 13:00:00&end=2015-03-04 13:00:00,1,1,0:00:03,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-355392&start=2015-03-10 14:00:00&end=2015-03-11 14:00:00,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?poster_id=IG-3583201,1,1,0:01:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-358408012,1,1,0:26:10,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3585673,1,1,0:03:17,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-358610827,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-35934558,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-360830611,1,1,0:00:11,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3608523,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-3623361,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-362566047,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-36411854,1,1,0:02:23,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-367369,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-36874412&start=2015-03-01 13:00:00&end=2015-03-02 13:00:00,1,1,0:00:08,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-369613521,1,1,0:05:37,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3698904,1,1,0:00:34,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3704944,1,1,0:00:13,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-37056029,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-371771324&start=2015-03-13 13:00:00&end=2015-03-14 13:00:00,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3724687&start=2015-02-22T03:00:00.000Z&end=2015-02-23T04:59:59.999Z,1,1,0:00:03,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-375188202,1,1,0:00:03,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-375291355,1,1,0:00:13,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-375422680,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-375422680&start=2015-03-14 17:00:00&end=2015-03-15 17:00:00,1,1,0:00:18,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-375599262&start=2015-03-02 13:00:00&end=2015-03-03 13:00:00,1,1,0:00:18,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-376458596&start=2015-03-05 13:30:00&end=2015-03-06 13:30:00,1,1,0:00:00,1,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-37920323,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-37944041&start=2015-02-17T13:00:00.000Z&end=2015-03-18T12:59:59.999Z,1,1,0:01:44,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3803041,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-3813638&start=2015-02-22 13:00:00&end=2015-02-23 13:00:00,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?poster_id=IG-38161409,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3825462,1,1,0:00:04,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-386171597&start=2015-03-14 17:00:00&end=2015-03-15 17:00:00,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?poster_id=IG-3903215&start=2015-03-10 17:00:00&end=2015-03-11 17:00:00,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-394111,1,1,0:00:00,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3966133,1,1,0:02:32,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-3970775,1,1,0:27:24,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-397570785,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-39984421&start=2015-03-03 13:00:00&end=2015-03-04 13:00:00,1,1,0:00:06,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-399969012,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-401633292&start=2015-02-23 13:00:00&end=2015-02-24 13:00:00,1,1,0:00:46,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-401804789&start=2015-03-13 13:00:00&end=2015-03-14 13:00:00,1,1,0:00:43,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-40259124,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-4064235&start=2015-03-03 13:00:00&end=2015-03-04 13:00:00,1,1,0:00:05,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-4070314,1,1,0:00:13,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-4073479,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-407362689,1,1,0:00:22,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-410204090&start=2015-03-08 16:00:00&end=2015-03-09 16:00:00,1,1,0:00:05,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-410832018&start=2015-03-06 13:00:00&end=2015-03-07 13:00:00,1,1,0:00:09,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-413968691&start=2015-03-11 13:00:00&end=2015-03-12 13:00:00,1,1,0:01:10,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-41974251,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-41987900,1,1,0:00:13,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-42066081,1,1,0:00:10,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-421358000,1,1,0:04:07,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-4230537&start=2015-02-12T16:00:00.000Z&end=2015-03-13T15:59:59.999Z,1,1,0:00:40,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-4232994,1,1,0:00:44,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-42383817,1,1,0:00:54,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-42389032,1,1,0:00:04,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-4268403,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-429754693,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-430436321&start=2015-03-09 17:00:00&end=2015-03-10 17:00:00,1,1,0:01:29,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-430436321&start=2015-03-09T06:00:00.000Z&end=2015-03-10T06:00:00.000Z,1,1,0:00:27,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-43045574&start=2015-02-24 13:00:00&end=2015-02-25 13:00:00,1,1,0:02:24,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-43061549&start=2015-02-13 13:00:00&end=2015-02-14 13:00:00,1,1,0:04:03,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-43537369,1,1,0:00:50,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-44105956,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-44159843&start=2015-02-27 13:00:00&end=2015-02-28 13:00:00,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-4459870,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-44783711,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-448178522,1,1,0:00:07,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-449366475,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-451172928,1,1,0:00:27,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-45192650&start=2015-02-20 13:00:00&end=2015-02-21 13:00:00,1,1,0:00:08,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-45966580,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-463316372&start=2015-03-17 13:00:00&end=2015-03-18 13:00:00,1,1,0:08:01,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-46597405,1,1,0:00:05,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-4675963,1,1,0:00:10,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-4676771,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-468864513,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-4691249,1,1,0:00:37,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-469454735,1,1,0:00:03,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-47044904,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-471510342,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-471853844,1,1,0:00:00,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-47603548&start=2015-03-18 13:00:00&end=2015-03-19 13:00:00,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-47783190,1,1,0:00:03,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-47813837,1,1,0:03:09,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-478924714&start=2015-03-02 13:00:00&end=2015-03-03 13:00:00,1,1,0:00:00,1,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-4790251,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-485161141&start=2015-03-04 13:00:00&end=2015-03-05 13:00:00,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-4855165,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-485811290,1,1,0:00:24,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-4859707,1,1,0:04:22,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-48726336,1,1,0:02:04,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-4877265,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-488691806,1,1,0:00:25,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-488929,1,1,0:00:06,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-4906681,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-491251026,1,1,0:05:29,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-49264868,1,1,0:01:05,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-495568218,1,1,0:04:00,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-499650823&start=2015-03-03 13:00:00&end=2015-03-04 13:00:00,1,1,0:03:44,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-5032736&start=2015-03-11 16:00:00&end=2015-03-12 16:00:00,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-506444168&start=2015-02-22 13:00:00&end=2015-02-23 13:00:00,1,1,0:00:07,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-50660937,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-507373168,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-508481436&start=2015-02-26 13:00:00&end=2015-02-27 13:00:00,1,1,0:00:41,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-50976249&start=2015-02-18 13:00:00&end=2015-02-19 13:00:00,1,1,0:00:18,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-50976249&start=2015-03-02 13:00:00&end=2015-03-03 13:00:00,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-51336038,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-51917962&start=2015-03-03 13:00:00&end=2015-03-04 13:00:00,1,1,0:00:06,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-52025082&start=2015-03-09 13:00:00&end=2015-03-10 13:00:00,1,1,0:00:19,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-52360059,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-527753057,1,1,0:00:47,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-5288617,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-53271051&start=2015-03-08 11:00:00&end=2015-03-09 11:00:00,1,1,0:00:13,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-53548923,1,1,0:03:12,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-539173404&start=2015-03-09 13:00:00&end=2015-03-10 13:00:00,1,1,0:03:56,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-5420615,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-54277105,1,1,0:00:29,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-5445651&start=2015-02-26 13:00:00&end=2015-02-27 13:00:00,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-544757016,1,1,0:00:17,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-547149467&start=2015-03-01 13:00:00&end=2015-03-02 13:00:00,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?poster_id=IG-54971403,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-55146469&start=2015-02-25 16:00:00&end=2015-02-26 16:00:00,1,1,0:05:50,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-552713106&start=2015-02-16 13:00:00&end=2015-02-17 13:00:00,1,1,0:00:41,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-554425493,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-55469226,1,1,0:00:27,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-555469,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-556611617,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-5588037,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-559808321,1,1,0:01:09,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-5658372,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-570736380,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-570736380&start=2015-02-22 16:00:00&end=2015-02-23 16:00:00,1,1,0:00:25,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-574007097&start=2015-02-22 13:00:00&end=2015-02-23 13:00:00,1,1,0:00:27,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-575390152&start=2015-03-11 13:00:00&end=2015-03-12 13:00:00,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?poster_id=IG-579314707&start=2015-03-08 16:00:00&end=2015-03-09 16:00:00,1,1,0:01:50,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-5797154,1,1,0:13:56,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-5812210,1,1,0:08:15,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-5873269,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-588816870,1,1,0:00:19,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-5918965,1,1,0:00:06,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-593707549,1,1,0:02:57,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-595985,1,1,0:01:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-595985&start=2015-02-28T14:00:00.000Z&end=2015-03-02T04:59:59.999Z&sources=facebook&sources=foursquare,1,1,0:00:06,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-5964566&start=2015-03-05T22:00:00.000Z&end=2015-03-07T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-606577789,1,1,0:00:40,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-608912179,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6106670,1,1,0:04:11,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6156959&start=2015-02-24 13:00:00&end=2015-02-25 13:00:00,1,1,0:00:05,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6160648,1,1,0:01:05,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-617380331,1,1,0:00:35,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6215566&start=2015-02-23 13:00:00&end=2015-02-24 13:00:00,1,1,0:05:13,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-621571769,1,1,0:06:18,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6229939,1,1,0:00:38,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-623489873,1,1,0:01:54,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-626232696,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-628069819,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-630116004&start=2015-03-09 13:00:00&end=2015-03-10 13:00:00,1,1,0:06:56,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6328410,1,1,0:14:57,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-634377578,1,1,0:00:10,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-634377578&start=2015-03-18 16:00:00&end=2015-03-19 16:00:00,1,1,0:00:07,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-635660787&start=2015-03-08 16:00:00&end=2015-03-09 16:00:00,1,1,0:00:33,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-637105354,1,1,0:00:11,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-642807379,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6430087,1,1,0:00:49,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-644082772,1,1,0:00:25,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-648609400&start=2015-02-24 13:00:00&end=2015-02-25 13:00:00,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-650157272,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-65936&start=2015-03-09 13:00:00&end=2015-03-10 13:00:00,1,1,0:00:04,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-672406466,1,1,0:00:09,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-675057024,1,1,0:00:23,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6777109,1,1,0:00:19,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6806612&start=2015-03-04 13:00:00&end=2015-03-05 13:00:00,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-6866509,1,1,0:01:40,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6866509&start=2015-02-21 13:00:00&end=2015-02-22 13:00:00,1,1,0:00:00,1,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-6872029,1,1,0:00:11,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6877351&start=2015-03-09 13:00:00&end=2015-03-10 13:00:00,1,1,0:00:59,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6883302,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?poster_id=IG-6913295,1,1,0:00:00,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-6987591&start=2015-03-03 13:00:00&end=2015-03-04 13:00:00,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-700180961,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-708133518,1,1,0:00:19,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-715165220&start=2015-02-20 13:00:00&end=2015-02-21 13:00:00,1,1,0:00:18,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-7387854&start=2015-02-22T23:00:00.000Z&end=2015-02-24T12:59:59.999Z,1,1,0:00:09,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-747840362,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-755654730&start=2015-02-15T13:00:00.000Z&end=2015-03-16T12:59:59.999Z,1,1,0:00:11,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-756072110,1,1,0:01:36,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-7582268,1,1,0:00:11,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-775581150,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-776851864,1,1,0:00:13,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-7809656&start=2015-02-20 13:00:00&end=2015-02-21 13:00:00,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-7856714,1,1,0:03:06,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-799269,1,1,0:00:10,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-800071,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-8065597,1,1,0:00:01,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-809324953,1,1,0:01:17,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-810534800,1,1,0:02:40,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-8120181,1,1,0:00:02,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-8179411&start=2015-03-11 13:00:00&end=2015-03-12 13:00:00,1,1,0:00:00,1,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-81868,1,1,0:20:17,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-8355258,1,1,0:00:21,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-8441084,1,1,0:00:37,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-8487656,1,1,0:00:15,0,0.00%,0.00%,$0.00
/explore/posts?poster_id=IG-8500020&start=2015-02-24 13:00:00&end=2015-02-25 13:00:00,1,1,0:00:05,0,0.00%,0.00%,$0.00
